This file is created from codes.ada routine supplied by A.Voegler together with the OPAL EOS.
The only reference found for Cowley's PF is in 2001A&A...374..265W:
  Cowley, C. R., 1998,  ftp://astro.lsa.umich.edu/pub/get/cowley/partition/bolpfn.f
NOTE: in 2013 this link does not exist any more.
  39   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     60.6000
  40   0    5.000000    3.368990   -1.499030    0.366796    0.170443   -0.400000      6.8400
  40   1    4.000000    3.727700   -0.922598   -0.067731   -0.055945   -0.100000     13.1300
  40   2    5.000000    2.629060   -0.650170    0.010950    0.044580    0.100000     22.9900
  40   3    4.000000    1.434650   -0.360580   -0.178801   -0.048353    0.200000     34.4120
  41   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      6.8800
  41   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     14.3200
  41   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     25.0400
  41   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     38.3000
  42   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      7.0990
  42   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     16.1500
  42   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     27.1600
  42   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     46.4000
  43   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      7.2800
  43   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     15.2600
  43   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     29.5500
  43   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     44.0000
  44   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      7.3700
  44   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     16.7600
  44   2    9.000000    2.410843   -0.659716    0.910337    0.536770    0.122206     28.4700
  44   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     50.0000
  45   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      7.4600
  45   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     18.0800
  45   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     31.0600
  45   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     53.0000
  46   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      8.3400
  46   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     19.4300
  46   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     32.9300
  46   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     61.0000
  47   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      7.5760
  47   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     21.4900
  47   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     34.8300
  47   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     61.0000
